"","DWpM","WWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-LD-9-FG3xSL18-NL-7-MG1",-0.0380874151718385,-0.197884845026248,0.0365582722115261,-34.5998401546145,-0.204388323854297,-0.183843194328755,-0.112356056096801,0.793840148467259,0.220729786960446
"SL18-LD-9-FG3xSL18-SF-17-MG1",0.0270051200867384,0.052185147291029,0.0644371695611041,-28.6533055952851,-0.199150417642318,-0.167375365130554,0.00707506310946218,-0.366269373156721,-0.12408804487911
"SL18-LL-9-FG3xSL18-NL-9-MG1",-0.103072113224172,-0.424013767805131,-0.236344206527099,-36.3011796304508,0.534116295604851,-0.50274465000472,0.227572470606515,-0.108896484649122,-0.0128366277978072
"SL18-NL-10-FG1xSA18-CB-4-MG3",0.00974350250003723,0.158943227854416,-0.169188156734299,19.0843852783509,-0.331414221697305,-0.170275343049692,-0.0973186268586984,-0.535824761455038,-0.272950823268793
"SL18-NL-10-FG1xSL18-LD-2-MG1",-0.0421900952206132,-0.156239530538634,0.0892212238765812,6.86100561352959,0.177565501755361,-0.0773492276199001,-0.034025504430006,0.596466655732385,0.187851976041609
"SL18-LD-10-FG1xSA18-CB-1-MG2",0.0348833834888779,0.130294942107019,-0.0299423478137164,21.615528829663,-0.0576782076758767,-0.426598526293213,0.0703229729083675,0.38308063643112,0.160847083872023
"SL18-NL-10-FG1xSL18-OI-15-MG1",0.0185154660242105,0.149045695677788,-0.105072063614339,42.9122485065538,-0.0551922211392191,-0.360773197673367,0.0911702134421967,0.00197280218109455,-0.00139501025094591
"SL18-NL-10-FG1xSL18-OI-7-MG1",0.014511073333719,0.132972589081653,-0.127815468918894,72.7635425499653,0.0149326261039972,-0.273397904290088,0.0361644587484812,-0.193065304008248,-0.0600007631088403
"SL18-NL-10-FG1xSL18-SF-13-MG1",0.0371216638089671,0.192101549127612,-0.0480232716650899,46.2232343744056,-0.769813762400879,-0.601901601903398,-0.0872444723945883,-0.6905265423151,-0.475077330990189
"SL18-NL-10-FG3xSL18-NL-3-MG2",-0.0676335304756009,-0.31338581935641,-0.0408528959589633,-22.2192256209782,0.630176319546364,-0.489254336366446,0.125893879426803,-0.418126171388836,-0.257522086443173
"SL18-NL-2-FG1xSA18-CB-1-MG2",0.0289772099915268,0.13142874342411,-0.0375097958617901,27.3606131325896,-0.315800818127105,-0.511410633069953,0.0220987189821458,-0.531961222603246,-0.0850063057912467
"SL18-NL-2-FG1xSL18-LD-13-MG2",-0.0238944917309717,-0.0946228566956354,0.0544182873292357,27.1414874125583,0.259226499920202,-0.145080140291248,-0.0785437969145161,-0.243845414565745,-0.0819892242073823
"SL18-NL-2-FG1xSL18-SF-17-MG1",0.0202515961773398,0.054890280544709,0.044984223876591,-15.8500188561699,0.148839328490895,-0.193166421377033,0.0150427652346743,-0.152569770352415,-0.143270361816639
