Culture ID,Culture Code,Location,Updated Species 2019,Form,Tray ID,Biomass,Shelf / Location,Observations,Last Media Change
SL18-SF-17-FG2,SL18-SF-17-FG-2,Sullivan Falls,S. latissima,Backup Vial,1010B,L,C6L,,12/29/2020
SL18-SF-17-FG3,SL18-SF-17-FG-3,Sullivan Falls,S. latissima,Backup Vial,1010B,L,C6L,,12/29/2020
SL18-SF-18-FG2,SL18-SF-18-FG-2,Sullivan Falls,S. latissima,Backup Vial,1010B,L,C6L,,12/29/2020
SL18-SF-13-FG1,SL18-SF-13-FG-1,Sullivan Falls,S. latissima,Backup Vial,1010B,L,C6L,,12/29/2020
SL18-SF-13-FG2,SL18-SF-13-FG-2,Sullivan Falls,S. latissima,Backup Vial,1010B,L,C6L,,12/29/2020
SL18-OI-2-FG2,SL18-OI-2-FG-2,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-2-FG3,SL18-OI-2-FG-3,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-2-FG4,SL18-OI-2-FG-4,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-4-FG2,SL18-OI-4-FG-2,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,Dup,11/16/2020
SL18-OI-5-FG5,SL18-OI-5-FG-5,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-6-FG2,SL18-OI-6-FG-2,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-6-FG3,SL18-OI-6-FG-3,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-9-FG1,SL18-OI-9-FG-1,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-9-FG2,SL18-OI-9-FG-2,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-9-FG3,SL18-OI-9-FG-3,Orr's Island,S. latissima,Backup Vial,1008B,H,C6L,,11/16/2020
SL18-OI-15-FG1,SL18-OI-15-FG-1,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-15-FG2,SL18-OI-15-FG-2,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-15-FG3,SL18-OI-15-FG-3,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-16-FG1,SL18-OI-16-FG-1,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-16-FG2,SL18-OI-16-FG-2,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-16-FG3,SL18-OI-16-FG-3,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-17-FG1,SL18-OI-17-FG-1,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-17-FG3,SL18-OI-17-FG-3,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-18-FG1,SL18-OI-18-FG-1,Orr's Island,S. latissima,Backup Vial,1007B,L,C6L,,11/16/2020
SL18-OI-18-FG4,SL18-OI-18-FG-4,Orr's Island,S. latissima,Backup Vial,1007B,L,C6L,,11/16/2020
SL18-OI-18-FG6,SL18-OI-18-FG-6,Orr's Island,S. latissima,Backup Vial,1007B,M,C6L,,11/16/2020
SL18-LD-2-FG3,SL18-LD-2-FG-3,Lubec Dock,S. latissima,Backup Vial,1001B,L,C6L,,11/16/2020
SL18-LD-3-FG1,SL18-LD-3-FG-1,Lubec Dock,S. latissima,Backup Vial,1001B,M,C6L,,11/16/2020
SL18-LD-5-FG2,SL18-LD-5-FG-2,Lubec Dock,S. latissima,Backup Vial,1001B,L,C6L,,11/16/2020
SL18-LD-10-FG2,SL18-LD-10-FG-2,Lubec Dock,S. latissima,Backup Vial,1001B,M,C6L,,11/16/2020
SL18-LD-13-FG1,SL18-LD-13-FG-1,Lubec Dock,S. latissima,Backup Vial,1001B,H,C6L,,11/16/2020
SL18-LD-13-FG2,SL18-LD-13-FG-2,Lubec Dock,S. latissima,Backup Vial,1001B,M,C6L,,11/16/2020
SL18-LD-13-FG3,SL18-LD-13-FG-3,Lubec Dock,S. latissima,Backup Vial,1001B,L,C6L,,11/16/2020
SL18-LD-14-FG3,SL18-LD-14-FG-3,Lubec Dock,S. latissima,Backup Vial,1001B,L,C6L,,11/16/2020
SL18-LL-9-FG1,SL18-LL-9-FG-1,Lubec Lighthouse,S. latissima,Backup Vial,1010B,M,C6L,,12/29/2020
SL18-LL-9-FG2,SL18-LL-9-FG-2,Lubec Lighthouse,S. latissima,Backup Vial,1010B,L,C6L,,12/29/2020
SL18-LL-9-FG3,SL18-LL-9-FG-3,Lubec Lighthouse,S. latissima,Backup Vial,1010B,L,C6L,,12/29/2020
SL18-FW-14-FG1,SL18-FW-14-FG-1,Fort Wetherill,S. latissima,Backup Vial,1010B,L,C6L,,12/29/2020
SL18-FI-1-FG2,SL18-FI-1-FG-2,Fishers Island,S. latissima,Backup Vial,1004B,L,C6L,,11/16/2020
SL18-FI-1-FG3,SL18-FI-1-FG-3,Fishers Island,S. latissima,Backup Vial,1004B,M,C6L,,11/16/2020
SL18-FI-2-FG10,SL18-FI-2-FG-10,Fishers Island,S. latissima,Backup Vial,1004B,L,C6L,,11/16/2020
SL18-FI-2-FG11,SL18-FI-2-FG-11,Fishers Island,S. latissima,Backup Vial,1004B,M,C6L,,11/16/2020
SL18-FI-2-FG12,SL18-FI-2-FG-12,Fishers Island,S. latissima,Backup Vial,1004B,L,C6L,,11/16/2020
SL18-FI-2-FG1,SL18-FI-2-FG-1,Fishers Island,S. latissima,Backup Vial,1004B,M,C6L,,11/16/2020
SL18-PI-1-FG1,SL18-PI-1-FG-1,Pine Island,S. latissima,Backup Vial,1004B,L,C6L,,11/16/2020
SL18-PI-1-FG3,SL18-PI-1-FG-3,Pine Island,S. latissima,Backup Vial,1004B,M,C6L,,11/16/2020
SL18-PI-1-FG10,SL18-PI-1-FG-10,Pine Island,S. latissima,Backup Vial,1004B,L,C6L,,11/16/2020
SL18-PI-1-FG11,SL18-PI-1-FG-11,Pine Island,S. latissima,Backup Vial,1004B,M,C6L,,11/16/2020
SL18-PI-1-FG12,SL18-PI-1-FG-12,Pine Island,S. latissima,Backup Vial,1004B,M,C6L,,11/16/2020
SL18-CC-1-FG1,SL18-CC-1-FG-1,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-1-FG3,SL18-CC-1-FG-3,Cape Cod Canal,S. latissima,Backup Vial,1005B,H,C6L,,11/16/2020
SL18-CC-2-FG1,SL18-CC-2-FG-1,Cape Cod Canal,S. latissima,Backup Vial,1005B,M,C6L,,11/16/2020
SL18-CC-2-FG2,SL18-CC-2-FG-2,Cape Cod Canal,S. latissima,Backup Vial,1005B,N,C6L,,11/16/2020
SL18-CC-3-FG1,SL18-CC-3-FG-1,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-3-FG2,SL18-CC-3-FG-2,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-3-FG3,SL18-CC-3-FG-3,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-4-FG3,SL18-CC-4-FG-3,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-4-FG5,SL18-CC-4-FG-5,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-5-FG1,SL18-CC-5-FG-1,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-5-FG2,SL18-CC-5-FG-2,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-5-FG3,SL18-CC-5-FG-3,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-6-FG1,SL18-CC-6-FG-1,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-6-FG2,SL18-CC-6-FG-2,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-6-FG3,SL18-CC-6-FG-3,Cape Cod Canal,S. latissima,Backup Vial,1005B,H,C6L,,11/16/2020
SL18-CC-8-FG1,SL18-CC-8-FG-1,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-8-FG2,SL18-CC-8-FG-2,Cape Cod Canal,S. latissima,Backup Vial,1005B,M,C6L,,11/16/2020
SL18-CC-8-FG3,SL18-CC-8-FG-3,Cape Cod Canal,S. latissima,Backup Vial,1005B,H,C6L,,11/16/2020
SL18-CC-9-FG1,SL18-CC-9-FG-1,Cape Cod Canal,S. latissima,Backup Vial,1005B,L,C6L,,11/16/2020
SL18-CC-12-FG3,SL18-CC-12-FG-3,Cape Cod Canal,S. latissima,Backup Vial,1005B,M,C6L,,11/16/2020
SA18-CB-1-FG1,SA18-CB-1-FG-1,Casco Bay,S. angustissima,Backup Vial,1003B,M,C6L,,11/19/2020
SA18-CB-1-FG2,SA18-CB-1-FG-2,Casco Bay,S. angustissima,Backup Vial,1003B,L,C6L,,11/19/2020
SA18-CB-2-FG3,SA18-CB-2-FG-3,Casco Bay,S. angustissima,Backup Vial,1003B,L,C6L,,11/19/2020
SA18-CB-3-FG1,SA18-CB-3-FG-1,Casco Bay,S. angustissima,Backup Vial,1003B,L,C6L,,11/19/2020
SA18-CB-4-FG1,SA18-CB-4-FG-1,Casco Bay,S. angustissima,Backup Vial,1003B,N,C6L,,11/19/2020
SA18-CB-4-FG3,SA18-CB-4-FG-3,Casco Bay,S. angustissima,Backup Vial,1003B,L,C6L,,11/19/2020
SA18-CB-5-FG1,SA18-CB-5-FG-1,Casco Bay,S. angustissima,Backup Vial,1003B,N,C6L,,11/19/2020
SA18-CB-5-FG3,SA18-CB-5-FG-3,Casco Bay,S. angustissima,Backup Vial,1003B,M,C6L,,11/19/2020
SA18-CB-5-FG5,SA18-CB-5-FG-5,Casco Bay,S. angustissima,Backup Vial,1003B,H,C6L,DUP,11/19/2020
SA18-CB-7-FG1,SA18-CB-7-FG-1,Casco Bay,S. angustissima,Backup Vial,1003B,M,C6L,,11/19/2020
SA18-CB-7-FG2,SA18-CB-7-FG-2,Casco Bay,S. angustissima,Backup Vial,1003B,M,C6L,,11/19/2020
SA18-CB-7-FG3,SA18-CB-7-FG-3,Casco Bay,S. angustissima,Backup Vial,1003B,M,C6L,,11/19/2020
SA18-CB-9-FG1,SA18-CB-9-FG-1,Casco Bay,S. angustissima,Backup Vial,1003B,N,C6L,,11/19/2020
SA18-CB-10-FG1,SA18-CB-10-FG-1,Casco Bay,S. angustissima,Backup Vial,1003B,H,C6L,,11/19/2020
SA18-CB-10-FG6,SA18-CB-10-FG-6,Casco Bay,S. angustissima,Backup Vial,1003B,H,C6L,Transfer WHOI -> UCONN on 2/17/2021,2/17/2021
SL18-JS-5-FG1,SL18-JS-5-FG-1,Fort Stark,S. latissima,Backup Vial,1002B,L,C6L,,12/30/2020
SL18-JS-5-FG3,SL18-JS-5-FG-3,Fort Stark,S. latissima,Backup Vial,1002B,L,C6L,,12/30/2020
SL18-JS-6-FG3,SL18-JS-6-FG-3,Fort Stark,S. latissima,Backup Vial,1002B,M,C6L,,12/30/2020
SL18-JS-9-FG2,SL18-JS-9-FG-2,Fort Stark,S. latissima,Backup Vial,1002B,M,C6L,,12/30/2020
SL18-JS-9-FG3,SL18-JS-9-FG-3,Fort Stark,S. latissima,Backup Vial,1002B,H,C6L,,12/30/2020
SL18-JS-11-FG1,SL18-JS-11-FG-1,Fort Stark,S. latissima,Backup Vial,1002B,L,C6L,DUP,12/30/2020
SL18-JS-11-FG4,SL18-JS-11-FG-4,Fort Stark,S. latissima,Backup Vial,1002B,L,C6L,,12/30/2020
SL18-JS-19-FG2,SL18-JS-19-FG-2,Fort Stark,S. latissima,Backup Vial,1002B,M,C6L,,12/30/2020
SL18-JS-19-FG3,SL18-JS-19-FG-3,Fort Stark,S. latissima,Backup Vial,1002B,L,C6L,,12/30/2020
SL18-JS-19-FG5,SL18-JS-19-FG-5,Fort Stark,S. latissima,Backup Vial,1002B,M,C6L,,12/30/2020
SL18-NC-2-FG2,SL18-NC-2-FG-2,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-2-FG3,SL18-NC-2-FG-3,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-5-FG1,SL18-NC-5-FG-1,Newcastle,S. latissima,Backup Vial,1011B,H,C6L,,12/29/2020
SL18-NC-5-FG2,SL18-NC-5-FG-2,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-5-FG3,SL18-NC-5-FG-3,Newcastle,S. latissima,Backup Vial,1011B,N,C6L,,12/29/2020
SL18-NC-8-FG1,SL18-NC-8-FG-1,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-8-FG2,SL18-NC-8-FG-2,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-8-FG3,SL18-NC-8-FG-3,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-9-FG1,SL18-NC-9-FG-1,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-9-FG2,SL18-NC-9-FG-2,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-9-FG3,SL18-NC-9-FG-3,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-10-FG1,SL18-NC-10-FG-1,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-10-FG3,SL18-NC-10-FG-3,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-11-FG1,SL18-NC-11-FG-1,Newcastle,S. latissima,Backup Vial,1011B,M,C6L,,12/29/2020
SL18-NC-12-FG1,SL18-NC-12-FG-1,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-12-FG2,SL18-NC-12-FG-2,Newcastle,S. latissima,Backup Vial,1011B,M,C6L,,12/29/2020
SL18-NC-12-FG3,SL18-NC-12-FG-3,Newcastle,S. latissima,Backup Vial,1011B,M,C6L,,12/29/2020
SL18-NC-15-FG1,SL18-NC-15-FG-1,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-15-FG2,SL18-NC-15-FG-2,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NC-15-FG3,SL18-NC-15-FG-3,Newcastle,S. latissima,Backup Vial,1011B,L,C6L,,12/29/2020
SL18-NL-2-FG1,SL18-NL-2-FG-1,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-2-FG2,SL18-NL-2-FG-2,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-2-FG3,SL18-NL-2-FG-3,Nubble Lighthouse,S. latissima,Backup Vial,1009B,H,C6L,,11/19/2020
SL18-NL-3-FG1,SL18-NL-3-FG-1,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-3-FG2,SL18-NL-3-FG-2,Nubble Lighthouse,S. latissima,Backup Vial,1009B,M,C6L,,11/19/2020
SL18-NL-3-FG3,SL18-NL-3-FG-3,Nubble Lighthouse,S. latissima,Backup Vial,1009B,M,C6L,,11/19/2020
SL18-NL-5-FG1,SL18-NL-5-FG-1,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-5-FG2,SL18-NL-5-FG-2,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,
SL18-NL-5-FG3,SL18-NL-5-FG-3,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-6-FG1,SL18-NL-6-FG-1,Nubble Lighthouse,S. latissima,Backup Vial,1009B,H,C6L,,11/19/2020
SL18-NL-6-FG2,SL18-NL-6-FG-2,Nubble Lighthouse,S. latissima,Backup Vial,1009B,M,C6L,,11/19/2020
SL18-NL-6-FG3,SL18-NL-6-FG-3,Nubble Lighthouse,S. latissima,Backup Vial,1009B,M,C6L,,11/19/2020
SL18-NL-7-FG2,SL18-NL-7-FG-2,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-7-FG3,SL18-NL-7-FG-3,Nubble Lighthouse,S. latissima,Backup Vial,1009B,M,C6L,,11/19/2020
SL18-NL-7-FG4,SL18-NL-7-FG-4,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-7-FG5,SL18-NL-7-FG-5,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-7-FG6,SL18-NL-7-FG-6,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-9-FG2,SL18-NL-9-FG-2,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-9-FG3,SL18-NL-9-FG-3,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-9-FG4,SL18-NL-9-FG-4,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-9-FG5,SL18-NL-9-FG-5,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-9-FG6,SL18-NL-9-FG-6,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-10-FG1,SL18-NL-10-FG-1,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-10-FG2,SL18-NL-10-FG-2,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-NL-10-FG3,SL18-NL-10-FG-3,Nubble Lighthouse,S. latissima,Backup Vial,1009B,M,C6L,,11/19/2020
SL18-NL-10-FG4,SL18-NL-10-FG-4,Nubble Lighthouse,S. latissima,Backup Vial,1009B,L,C6L,,11/19/2020
SL18-TI-1-FG2,SL18-TI-1-FG-2,Thimble Island,S. latissima,Backup Vial,1007B,H,C6L,DUP,11/19/2020
SL18-TI-4-FG1,SL18-TI-4-FG-1,Thimble Island,S. latissima,Backup Vial,1007B,M,C6L,,11/19/2020
SL18-TI-4-FG2,SL18-TI-4-FG-2,Thimble Island,S. latissima,Backup Vial,1007B,L,C6L,,11/19/2020
SL18-TI-4-FG3,SL18-TI-4-FG-3,Thimble Island,S. latissima,Backup Vial,1007B,L,C6L,,11/19/2020
SL18-BL-10-FG1,SL18-BL-10-FG-1,Black Ledge,S. latissima,Backup Vial,1012B,L,,,
SL18-BL-11-FG1,SL18-BL-11-FG-1,Black Ledge,S. latissima,Backup Vial,1012B,L,C6L,,12/29/2020
SL18-BL-11-FG2,SL18-BL-11-FG-2,Black Ledge,S. latissima,Backup Vial,1012B,L,C6L,,12/29/2020
SL18-BL-11-FG3,SL18-BL-11-FG-3,Black Ledge,S. latissima,Backup Vial,1012B,L,C6L,,
SL18-BL-12-FG1,SL18-BL-12-FG-1,Black Ledge,S. latissima,Backup Vial,1012B,L,C6L,,12/29/2020
SL18-BL-12-FG2,SL18-BL-12-FG-2,Black Ledge,S. latissima,Backup Vial,1012B,M,C6L,,12/29/2020
SL18-BL-13-FG1,SL18-BL-13-FG-1,Black Ledge,S. latissima,Backup Vial,1012B,L,C6L,,12/29/2020
SL18-BL-14-FG3,SL18-BL-14-FG-3,Black Ledge,S. latissima,Backup Vial,1012B,L,C6L,,12/29/2020
SL18-BL-16-FG1,SL18-BL-16-FG-1,Black Ledge,S. latissima,Backup Vial,1012B,L,C6L,,12/29/2020
SL18-BL-16-FG3,SL18-BL-16-FG-3,Black Ledge,S. latissima,Backup Vial,1012B,L,C6L,,12/29/2020
SL18-BL-17-FG2,SL18-BL-17-FG-2,Black Ledge,S. latissima,Backup Vial,1012B,M,C6L,,12/29/2020
SL18-BL-17-FG3,SL18-BL-17-FG-3,Black Ledge,S. latissima,Backup Vial,1012B,L,C6L,DUP,12/29/2020
SL18-BL-18-FG1,SL18-BL-18-FG-1,Black Ledge,S. latissima,Backup Vial,1012B,M,C6L,,12/29/2020
SL18-BL-18-FG2,SL18-BL-18-FG-2,Black Ledge,S. latissima,Backup Vial,1012B,M,C6L,,12/29/2020
SL18-BL-21-FG1,SL18-BL-21-FG-1,Black Ledge,S. latissima,Backup Vial,1012B,L,C6L,,12/29/2020
SL18-BL-21-FG3,SL18-BL-21-FG-3,Black Ledge,S. latissima,Backup Vial,1012B,H,C6L,,12/29/2020
SL18-OD-3-FG1,SL18-OD-3-FG-1,Outer Dock,S. latissima,Backup Vial,1006B,L,C6L,,11/16/2020
SL18-OD-3-FG2,SL18-OD-3-FG-2,Outer Dock,S. latissima,Backup Vial,1006B,M,C6L,,11/16/2020
SL18-OD-3-FG3,SL18-OD-3-FG-3,Outer Dock,S. latissima,Backup Vial,1006B,L,C6L,,11/16/2020
SL18-OD-5-FG1,SL18-OD-5-FG-1,Outer Dock,S. latissima,Backup Vial,1006B,L,C6L,,
SL18-OD-5-FG3,SL18-OD-5-FG-3,Outer Dock,S. latissima,Backup Vial,1006B,M,C6L,,11/16/2020
SL18-OD-10-FG1,SL18-OD-10-FG-1,Outer Dock,S. latissima,Backup Vial,1006B,L,C6L,,11/16/2020
SL18-OD-10-FG2,SL18-OD-10-FG-2,Outer Dock,S. latissima,Backup Vial,1006B,L,C6L,,11/16/2020
SL18-OD-10-FG3,SL18-OD-10-FG-3,Outer Dock,S. latissima,Backup Vial,1006B,L,C6L,,11/16/2020
SL19-OD-6-FG2,SL19-OD-6-FG-2,Outer Dock,S. latissima,Backup Vial,1006B,H,C6L,Transfer WHOI -> UCONN on 2/17/2021,2/17/2021
SL18-SF-13-MG3,SL18-SF-13-MG-3,Sullivan Falls,S. latissima,Backup Vial,1010B,L,C6L,,12/29/2020
SL18-SF-17-MG1,SL18-SF-17-MG-1,Sullivan Falls,S. latissima,Backup Vial,1010B,M,C6L,,12/29/2020
SL18-SF-17-MG2,SL18-SF-17-MG-2,Sullivan Falls,S. latissima,Backup Vial,1010B,M,C6L,,12/29/2020
SL18-OI-2-MG1,SL18-OI-2-MG-1,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-2-MG2,SL18-OI-2-MG-2,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-4-MG1,SL18-OI-4-MG-1,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-4-MG2,SL18-OI-4-MG-2,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-4-MG3,SL18-OI-4-MG-3,Orr's Island,S. latissima,Backup Vial,1008B,H,C6L,,11/16/2020
SL18-OI-5-MG2,SL18-OI-5-MG-2,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-5-MG3,SL18-OI-5-MG-3,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-6-MG2,SL18-OI-6-MG-2,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-7-MG1,SL18-OI-7-MG-1,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-7-MG2,SL18-OI-7-MG-2,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-7-MG3,SL18-OI-7-MG-3,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-9-MG2,SL18-OI-9-MG-2,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-11-MG1,SL18-OI-11-MG-1,Orr's Island,S. latissima,Backup Vial,1008B,N,C6L,,11/16/2020
SL18-OI-11-MG2,SL18-OI-11-MG-2,Orr's Island,S. latissima,Backup Vial,1008B,H,C6L,,11/16/2020
SL18-OI-11-MG3,SL18-OI-11-MG-3,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-14-MG1,SL18-OI-14-MG-1,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-14-MG2,SL18-OI-14-MG-2,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-15-MG1,SL18-OI-15-MG-1,Orr's Island,S. latissima,Backup Vial,1008B,L,,,
SL18-OI-15-MG3,SL18-OI-15-MG-3,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,DUP,11/16/2020
SL18-OI-16-MG1,SL18-OI-16-MG-1,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-16-MG2,SL18-OI-16-MG-2,Orr's Island,S. latissima,Backup Vial,1008B,H,C6L,,11/16/2020
SL18-OI-16-MG3,SL18-OI-16-MG-3,Orr's Island,S. latissima,Backup Vial,1008B,H,C6L,,11/16/2020
SL18-OI-17-MG1,SL18-OI-17-MG-1,Orr's Island,S. latissima,Backup Vial,1008B,L,C6L,,11/16/2020
SL18-OI-17-MG3,SL18-OI-17-MG-3,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-18-MG1,SL18-OI-18-MG-1,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-18-MG3,SL18-OI-18-MG-3,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-OI-18-MG4,SL18-OI-18-MG-4,Orr's Island,S. latissima,Backup Vial,1008B,M,C6L,,11/16/2020
SL18-LD-1-MG1,SL18-LD-1-MG-1,Lubec Dock,S. latissima,Backup Vial,1001B,M,C6L,,11/16/2020
SL18-LD-1-MG3,SL18-LD-1-MG-3,Lubec Dock,S. latissima,Backup Vial,1001B,L,C6L,,
SL18-LD-2-MG1,SL18-LD-2-MG-1,Lubec Dock,S. latissima,Backup Vial,1001B,L,C6L,,11/16/2020
SL18-LD-2-MG2,SL18-LD-2-MG-2,Lubec Dock,S. latissima,Backup Vial,1001B,L,C6L,,
SL18-LD-2-MG3,SL18-LD-2-MG-3,Lubec Dock,S. latissima,Backup Vial,1001B,M,C6L,,11/16/2020
SL18-LD-3-MG2,SL18-LD-3-MG-2,Lubec Dock,S. latissima,Backup Vial,1001B,L,C6L,,11/16/2020
SL18-LD-9-MG1,SL18-LD-9-MG-1,Lubec Dock,S. latissima,Backup Vial,1001B,L,C6L,,
SL18-LD-9-MG3,SL18-LD-9-MG-3,Lubec Dock,S. latissima,Backup Vial,1001B,H,C6L,,11/16/2020
SL18-LD-10-MG2,SL18-LD-10-MG-2,Lubec Dock,S. latissima,Backup Vial,1001B,M,C6L,,11/16/2020
SL18-LD-14-MG1,SL18-LD-14-MG-1,Lubec Dock,S. latissima,Backup Vial,1001B,L,C6L,,11/16/2020
SL18-LD-14-MG2,SL18-LD-14-MG-2,Lubec Dock,S. latissima,Backup Vial,1001B,L,C6L,,11/16/2020
SL18-LL-9-MG4,SL18-LL-9-MG-4,Lubec Lighthouse,S. latissima,Backup Vial,1010B,L,C6L,,12/29/2020
