"","testing","Crosses","yBLUE","yHat","popChk","Year"
"239",239,"SL18-CC-12-FG2xSL18-LL-9-MG4",0.941452459961629,0.689934517061741,"ES",2020
"240",240,"SL18-NL-3-FG1xSL18-OI-7-MG3",0.234539667961629,0.25419940433162,"ES",2020
"241",241,"SL18-NL-5-FG1xSL18-OI-14-MG1",0.169256150303515,0.266461337171657,"ES",2020
"242",242,"SL18-NC-8-FG1xSL18-NL-7-MG2",0.00424099892908451,0.212624363933499,"ES",2020
"243",243,"SL18-JS-5-FG2xSL18-OI-5-MG3",-0.143305077070915,0.133083741222762,"ES",2020
"244",244,"SL18-CC-10-FG4xSL18-NC-2-MG2",0.510035598929084,0.605884122500204,"ES",2020
"245",245,"SL18-NC-5-FG3xSL18-OI-2-MG2",-0.161954838952336,0.194681346359585,"ES",2020
"246",246,"SL18-OI-16-FG2xSL18-OI-18-MG1",-0.225585224952336,0.286685346525452,"ES",2020
"247",247,"SL18-CC-1-FG2xSL18-NC-11-MG2",-0.0711039789523363,0.330293636682578,"ES",2020
"248",248,"SL18-CC-12-FG3xSL18-NC-11-MG2",-0.0973712539523358,0.3492822697208,"ES",2020
"249",249,"SA18-CB-7-FG1xSL18-LD-1-MG1",0.196290532696597,0.342404952397946,"ES",2020
"250",250,"SL18-NC-10-FG3xSA18-CB-3-MG2",-0.061273585303403,0.124770473332804,"ES",2020
"251",251,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.256633488241532,"Z1",2019
"252",252,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.285604874296,"Z1",2019
"253",253,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.178597970823126,"Z1",2019
"254",254,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.208892460103201,"Z1",2019
"255",255,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.252270379918204,"Z1",2019
"256",256,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.33827851872882,"Z1",2019
"257",257,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.302345291267482,"Z1",2019
"258",258,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.287569934433099,"Z1",2019
"259",259,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.289663066519061,"Z1",2019
"260",260,"SL18-ME-1-FG1xSL18-ME-1-MG1",-0.274473040958907,0.284485112488883,"Z1",2019
"261",261,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.209762086137488,"Z2",2019
"262",262,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.210576931844326,"Z2",2019
"263",263,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.162421351058125,"Z2",2019
"264",264,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.234450712265778,"Z2",2019
"265",265,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.20579927087312,"Z2",2019
"266",266,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.215451857542414,"Z2",2019
"267",267,"SL18-ME-1-FG1xSL18-ME-2-MG2",-0.365047920074288,0.108444954069542,"Z2",2019
"268",268,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.305025293292787,"Z3",2020
"269",269,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.27055068643802,"Z3",2020
"270",270,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.288410865216624,"Z3",2020
"271",271,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.277998616705575,"Z3",2020
"272",272,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.299922365551452,"Z3",2020
"273",273,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.192915462078567,"Z3",2020
"274",274,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.251632180111823,"Z3",2020
"275",275,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.468778404551509,"Z3",2020
"276",276,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.234496961728775,"Z3",2020
"277",277,"SL18-OI-15-FGxSL18-ME-MG1",NA,0.297058723227214,"Z3",2020
"278",278,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,0.0740159843444344,"Z4",2020
"279",279,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,-0.0295861525224146,"Z4",2020
"280",280,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,0.0918761631230441,"Z4",2020
"281",281,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,0.0700531690800738,"Z4",2020
"282",282,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,0.110775595998123,"Z4",2020
"283",283,"SL18-NL-7-FG3xSL18-OI-15-MG3",-0.171000995876771,0.0797057557493799,"Z4",2020
